,Text ID,Sentiment Score,Title,GPE
599,2266,-0.5719,High Court Ruling Against Gay Marriage Would Produce 'Chaos',Trump County
600,4567,0.3818,"Shift in Cuba politics boosts Obama, challenges Rubio",Iran
601,4732,0.0,"Giuliani, suggesting Trump may have ‘exaggerated’ in lewd comments, says, ‘talk and action are two different things’",Homeland
602,1929,-0.3612,Scott Walker’s economic mess: How worker wages were gutted in Wisconsin,Kenya
603,2124,-0.2023,California slashes water use for upstate farmers,America
604,2411,0.0,Bernie Sanders is unleashing a plan to make prescription drugs cheaper,Indiana
605,4407,0.0,Boehner 'baffled' by Israeli spying report,America
606,4096,0.3182,There’s a good reason protesters at the University of Missouri didn’t want the media around,Nevada
607,590,0.3612,Matt Bevin is the next governor of Kentucky. He has President Obama to thank.,U.S.
608,4174,-0.4939,"Fear of Trump sparking a surge in citizenship, voter applications",Mexico
609,3435,0.3818,John Roberts helps overthrow the Constitution,America
610,1602,0.0,Poll gives Biden edge over Clinton against GOP candidates; VP meets with Trumka,U.S.
611,3112,0.0,Pope Francis’ address to Congress: what it means for six Catholic lawmakers (+video),America
612,926,0.6369,Kasich: ‘My Republican Party doesn’t like ideas’,Ukraine
613,1777,0.0,What does Rick Perry have?,Russia
614,2009,0.0,Rubio reignites Cuba debate with Senate hearing,Ferguson
615,4803,0.0,Lester Holt: presidential debate moderator and proven fact-checker,Libya
616,3778,0.1877,Patriots Day 2015: Boston does not stand alone,America
617,4250,0.0,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),Nepal
618,3428,0.5574,Is there any way Obama can fill Supreme Court vacancy?,Texas
619,2948,0.0,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",Paris
620,1406,0.0,GOP insiders: It was a rough night for Ted Cruz,California
621,666,-0.7845,Donald Trump is blatantly racist — and the media is too scared to call him out on it,Arizona
622,4740,0.0,Can Donald Trump recover from this?,Ramadi
623,4818,0.0,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,Denmark
624,5085,-0.6369,The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia,Calif.
625,3524,-0.6486,Enrique Marquez: I got rifles for San Bernardino killer,Ore.
626,30,0.0,Abortion bill dropped amid concerns of female GOP lawmakers,Afghanistan
627,973,0.0,Outsider campaigns seek inside track,Ukraine
628,900,0.0,Can Sanders' millennials switch to Clinton?,Kentucky
629,1102,0.4939,Bernie Sanders Has Strength Among White Men Pinched By The Economy,Baltimore
630,3454,0.2516,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",Moscow
631,4430,0.0,"In rare foreign trip, Assad flies to Moscow to meet with Putin",Florida
632,5212,-0.34,Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting,Iowa
633,50,0.0,"Trump's lean campaign machine relying mostly on donor cash, not his own",U.S.
634,16,-0.5719,P. Parenthood Chief Goes Toe-to-Toe with Attackers,California
635,4409,0.5267,Justice Department Launches Civil Rights Probe Of Baltimore Police,U.S.
636,4736,-0.4826,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,Charleston
637,4223,0.743,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",Paris
638,3826,0.0,The unexpected and ingenious strategy of Obama's second term,New Hampshire
639,4247,0.0,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,Massive
640,3322,0.4939,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",U.S.
641,3410,0.0,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,Iran
642,5274,-0.743,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",Germany
643,1167,-0.5859,"Mitt Romney: Donald Trump is a 'phony, a fraud'",Charleston
644,551,-0.2732,'We the People' is at risk: Why America needs civics education,Philadelphia
645,2998,0.0,NSA program reportedly helped US gather evidence against North Korea in Sony hack,Minneapolis
646,1047,0.4588,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",America
647,998,0.5719,"What happens to delegates won by Rubio, other ex-candidates?",Atlanta
648,3179,0.0,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",California
649,702,-0.296,Donald Trump v Bernie Sanders: confusion reigns over possible debate,US
650,2483,0.0,Paul: Christie embraces Obamacare,Iran
651,3317,0.4939,Congressional auditors: VA health care is high-risk,Iran
652,1437,0.34,"Iowa’s Des Moines Register endorses Clinton, Rubio",Florida
653,2889,0.0,White House looks to scientists to sell Iran deal,Pennsylvania
654,1499,0.0,GOP debate: 's Reality Check Team inspects claims,Nevada
655,2843,-0.2263,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,U.S.
656,159,-0.5574,Congress and its 'outsiders': The critical struggle over who is really in charge,Iran
657,899,0.1872,Sanders: Democratic Party hasn't been fair to me,Brussels
658,2012,0.4767,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",US
659,4281,0.3612,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,Syria
660,737,-0.5719,Will Latino loathing of Trump drive a voter movement to swing the election?,Cuba
661,2680,0.0,Drudge goes all in for Trump,Giving
662,3059,-0.5106,New Study Shows Riots Make America Conservative,Charleston
663,3981,-0.6486,21 dead at Radison Blu hotel in Mali,U.S.
664,4509,-0.5719,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",Kentucky
665,4451,0.0,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,Kabul
666,2378,0.5475,Here's why creating single-payer health care in America is so hard,California
667,5032,0.0,Why Koch and Republican donor network won’t back Trump (+video),U.S.
668,3058,0.0,The Iran Deal and the Cost of Political Polarization | RealClearPolitics,Cuba
669,3380,0.0,Gowdy reveals subpoena Clinton claims she 'never had',New York
670,491,0.296,"Walgreens to close 200 stores, boost cost cutting",Chaos
671,4157,0.0,Teacher sickout closes most Detroit schools Monday,America
672,2650,-0.2263,Lynch's delayed confirmation vote,Cuba
673,492,0.0,Cloudy economy rains on Obama's parade,U.S.
674,2419,0.0,"High school, middle school kids now use more e-cigs than tobacco: CDC",Iran
675,1705,-0.7579,"Sanders focuses on gun violence, immigration as 13,000 attend Arizona rally",Syria
676,1296,0.4215,What happened to Carly Fiorina's presidential hopes? (+video),New Hampshire
677,912,0.0516,"Cruz dominates, Trump falls short again as more states pick delegates",U.S.
678,74,-0.128,"Racism is “America’s original sin”: Unless we tell the truth about our history, we’ll never find the way to reconciliation",Kenya
679,269,0.0,Kevin McCarthy is a total dope: This bumbling yahoo is about to be second in line to the presidency,Iraq
680,3339,0.2023,Top Clinton aide Mills reportedly walks out of FBI interview about emails,Ginsburg
681,3342,-0.7579,The quiet global crisis that scares the State Department,Arizona
682,3769,-0.2263,Camden Yards briefly closed off as Freddie Gray protests intensify in Baltimore,Tunisia
683,156,0.0,8 Things Congress Actually Did This Year,U.S.
684,4115,0.3865,Why Congress Doesn't Really Worry About What Most Americans Think,Louisiana
685,4591,-0.0516,"Trump wins presidency, defeats Clinton in historic election upset",U.S.
686,3759,-0.5719,"On The Streets Of Baltimore, Trying To Understand The Anger",Baltimore
687,3042,0.0,Where’s the partisan polarization on abortion?,Nevada
688,4554,0.0,Russia Calls Downing Of Its Plane A 'Planned Provocation',US
689,2392,0.6369,9th baby dies after heart surgery at a Florida hospital,America
690,5081,0.0,Dems open convention without Wasserman Schultz,Kasich
691,4116,-0.128,"Upcoming proposal in Congress for military action must strike Goldilocks-esq, 'just right' tone",Indiana
692,3105,0.6369,Pope brings message of brotherly love to Philadelphia,the United States
693,851,-0.1779,Voters' dilemma: What happens if it's Hillary vs. Trump?,Las Vegas
694,118,0.3182,"I'm a black ex-cop, and this is the real truth about race and policing",Iran
695,3037,0.0,This astonishing chart shows how moderate Republicans are an endangered species,Paris
696,1546,0.0,Ted Cruz tackles the Wall Street Journal,Spain
697,345,-0.3818,Cory Booker on how America's criminal justice system destroys the American dream,Takeaways
698,1797,0.2263,Trump’s audacious Southern spectacle is part of his strategy,New York
699,2911,-0.4767,Expert: ISIL 'highly likely' to launch gas attack in London,Israel
700,2133,0.0,Obama to Propose Protecting 1.4 Million Acres of Arctic Refuge,Paris
701,4425,-0.6227,Fox News has no shame: Easily duped wingnuts spout phony science and climate-change lies,San Bernardino
702,23,-0.6597,"House OKs bill blocking Planned Parenthood funds, amid shutdown worries",Oregon
703,3812,0.34,State of the Union recap: Obama sells optimism to nervous nation,Kentucky
704,5233,0.0,"Clinton, Trump at First Debate: Was It All America Expected?",Kasich
705,3284,0.6808,Harry Reid endorses Chuck Schumer to succeed him as Senate Democratic leader,Helping
706,3433,-0.0772,How Scalia's death could change Supreme Court and Election 2016,US
707,2492,0.0,What Trump Will Never Understand About Immigrants,Orlando
708,3766,-0.2263,Baltimore protests: Crowds stand firm after curfew,Orlando
709,2047,0.3182,"Santorum talks 2016, minimum wage increase",Baltimore
710,2796,0.0,I live in Iran. Here's how sanctions have shaped my life.,US
711,4562,-0.4019,Russia begins airstrikes in Syria; U.S. warns of new concerns in conflict,Iran
712,3793,-0.3612,Tens of Thousands of Police Expected for Funeral of Slain Officer,Afghanistan
713,2660,0.0,Walker’s anti-union law has labor reeling in Wisconsin,Texas
714,493,0.0,With a bullet: Oil prices headed to the basement,U.S.
715,832,-0.296,"Ted Cruz, the master strategist, was no match for Trump's cult of personality",Iran
716,534,-0.296,"Obama seeks to end sequester cuts, raise spending caps in budget plan",Iowa
717,2699,0.0258,Rieder: Why Stephanopoulos flap matters,N.H.
718,2616,-0.3182,Netanyahu Defeats Center-Left Rival In Israel's Parliamentary Election,Iowa
719,967,0.0,Political hatefest: Why the media—and the candidates—are dragging down the campaign,London
720,3030,0.0,Three reasons political polarization is here to stay,Iran
721,700,0.2263,Can Libertarian nominees Gary Johnson and Bill Weld siphon votes from Trump?,Iowa
722,3463,0.5574,"The Supreme Court Case That Could Gut Obamacare, Explained In 2 Minutes",Vietnam
723,1627,0.0,The Democratic Debate Clock: Which Issues Got The Most Time,Iran
724,4572,-0.2263,Protesters target Trump buildings in massive street rallies,Kabul
725,184,0.34,McConnell plan moves Senate closer to deal on Homeland Security funding,Paris
726,4529,0.0,Chattanooga shooting proves it's time to arm our Armed Forces,Brussels
727,3693,-0.3182,"Names of Oregon victims released, range in age from 18 to 67",Iran
728,4665,0.0,Debate fact-check: Hillary Clinton and Donald Trump's claims reviewed,Iran
729,4378,0.0,Kentucky Clerk's Office Issues Same-Sex Marriage License,New Hampshire’s
730,775,-0.128,The map is tough for any Republican. It’s completely daunting for Donald Trump.,U.S.
731,3893,-0.5267,"White House makes formal veto threat against Keystone, ACA bills",Iowa
732,3046,0.0,Why do people on the other side seem so unreasonable?,U.S.
733,4188,-0.1027,The Republican Party ruined conservatism long before Trump: Why they still don’t get it,Melania
734,718,0.7579,"Megyn Kelly Special: Trump defends tone, says bid will be ‘complete waste’ if he doesn’t win",America
735,3701,-0.6124,At least nine protesters arrested after St. Louis police shooting,Mexico
736,3680,-0.8658,Workplace Violence or Terrorism? CA Massacre Probe Unfolds,America
737,1070,0.1779,"I’m with Hillary in November: Listen up, fellow Bernie supporters — you must get behind Clinton to stop Donald Trump",Race
738,2935,-0.4215,U.S. provides options for drawdown of forces in Afghanistan amid ISIS fears,California
739,3048,0.4019,The NRA-ification of the Republican Party,Paris
740,2697,-0.0258,"University of Missouri, please immediately fire employees who taunted media",Chicago
741,4748,-0.5809,Trump &amp; Clinton Were Very Convincing...on How Lousy the Other One Is,Iran
742,597,0.25,Democrats see map and math working to their advantage in 2016 Senate races,Iran
743,828,0.4019,Hillary Clinton doesn't need to choose between a reassuring campaign and progressive policies,U.S.
744,2951,0.0,"Airstrikes Move To Syria, Target More Than Just ISIS",France
745,416,0.0772,Top US lawmakers strike deal to fast-track trade deals,Syria
746,2424,-0.1531,Future Obamacare Costs Keep Falling,Iowa
747,931,0.0018,"Yes, Bernie Sanders is not a Democrat — and Hillary represents the very worst of the party",Yemen
748,3347,-0.128,ISIS Genocide: Will US Back Up Its Tough Talk?,San Bernardino
749,4779,-0.2023,Gary Johnson can’t name a single foreign leader. Can we stop pretending he’s a real alternative now?,Russia
750,3389,0.0,"Clinton camp issues clarification on deleted emails, claims ‘every’ message was reviewed",US
751,4691,0.2755,There’s nothing suspicious about Trump’s accusers coming forward weeks before the election,Vietnam
752,4789,0.5719,Who won the debate?,China
753,101,0.0,Rachel Dolezal has a right to be black (Opinion),America
754,5238,0.0,Who will Hillary Clinton’s ‘basket of deplorables’ comment actually alienate?,S.C.
755,3994,-0.3662,U.S. officials: No known threat in wake of Paris attack,New York
756,981,-0.6486,The Daily 202: Ted Cruz’s war with Matt Drudge could become a huge problem for his campaign,Iran
757,1328,0.0,Why A Vote For An Establishment Candidate Could Be A Vote For Trump In N.H.,Texas
758,3523,0.0,"U.S. is hitting Islamic State 'harder than ever,' Obama says",D.C.
759,2062,-0.5994,Inside the war on coal,Nigeria
760,3115,0.4404,Pope Francis delivers message of 'hope and healing' in address to Congress,Seattle
761,141,-0.8519,Stop poisoning the race debate: How “respectability politics” rears its ugly head — again,Brussels
762,5171,-0.4215,The Trump Recession: He’s linked himself to potential economic calamity with Brexit stance,Orlando
763,3575,-0.4767,Al Shabaab calls for attack on Mall of America in new video,New Hampshire
764,3189,-0.296,The Wild Ideas You Missed While Donald Trump Was Talking,Vegas
765,2949,0.0,Saudi Arabia says farewell to King Abdullah,Long Hours
766,2260,0.5574,Supreme Court rules gay couples nationwide have a right to marry,Russia
767,1636,0.5719,"Insiders: Rubio wins, Kasich bombs",Syria
768,2060,0.4927,The 6 most important parts of Donald Trump's energy policy,Texas
769,3415,0.2023,Scalia lies in repose at Supreme Court,Iraq
770,4692,0.0,For the Record's week in review: Trump's list of accusers grows,Cleveland
771,5235,0.0,What history tells us about the health of presidents and candidates,Ukraine
772,4837,0.7227,"Sorry, America, but Trump Can Actually Win",Washington
773,690,0.0,Trump University 'playbooks' offer glimpse of ruthless business practices,America
774,397,0.0,Syria casts shadows on 2016 Dems,Alaska
775,1012,0.0,Wisconsin primary: 5 things to watch,Super
776,1133,0.0,Trump is closer to what most Republicans believe than the ‘establishment’ candidates are,Iran
777,5064,-0.3818,Clinton takes the fight to Trump,Belgium
778,929,0.0,An open letter to Donald Trump from Ari Fleischer: Five things you need to do now,Ky.
779,5170,0.0,The math is with Hillary: She’s surging in the polls — and many Republicans are in denial,Texas
780,3918,0.0,The Week That Hillary Clinton 2016 Speculation Moved From Trickle To Stream,Berlin
781,305,0.0,Boehner's big week,Iowa
782,728,0.0,Bernie's not-so-secret-weapon,Tampa
783,3508,0.1027,Belgian police mount raids; prosecutors acknowledge missed opportunities,Iowa
784,3315,0.3612,VA secretary apologizes for misstating military service to homeless veteran,Philippines
785,4959,0.0,Trump campaign shake-up,Alabama
786,5123,0.0,"Republican convention speakers: Ivanka, Newt",Maryland
787,216,0.0772,Congress clears $1.8 trillion tax and spending bills,Washington
788,1644,0.0,5 things to watch in tonight’s debate,the United States'
789,3156,0.0541,Romney tears into GOP for not criticizing Trump,US
790,4416,0.0,How presidents manipulate the media and the public,New Hampshire
791,2953,-0.3818,The White House insists it has a plan to fight Islamic State and that it’s working,Russia
792,2994,0.0,John McCain: NSA Phone Surveillance Program Is Necessary,US
793,3626,-0.9136,Charlie Hebdo attack: Three terrorists killed in raids,New Hampshire
794,46,0.0772,Campaign finance laws may be making political polarization worse by encouraging ‘purist’ donors.,Paris
795,4322,0.0,Sources: Hillary Clinton to launch presidential campaign on Sunday,Nevada
796,351,0.128,"Defense Bill Would Put 100,000 Untraceable Guns On Streets",Iowa
797,4582,0.032,"Protesting Donald Trump’s Election, Not Wars, Surveillance, or Deportations",Russia
798,4999,0.0,Trump on Clinton: 'She took a short-circuit in the brain',Syria
799,4767,-0.4019,"AP: Pence 'Beside Himself,' Wife Enraged Over Trump Remarks",Iowa
800,1453,0.3612,Is GOP establishment learning to like Donald Trump? (+video),Colorado Springs
801,2883,-0.2263,John Kerry Says It's Unclear Whether Iran Deal Is Within Reach,Texas
802,2785,-0.5994,Syria's war: How did we get here?,Egypt
803,698,0.4939,Shady accounting underpins Trump’s wealth,Libya
804,240,0.0,What's really behind Clinton's Benghazi grilling?,Paris
805,3947,-0.5719,South Korean naval vessel fires warning shots near North Korean patrol amid high tension,India
806,4337,0.0,OnPolitics | 's politics blog,America
807,735,0.0,New Poll Finds Donald Trump Almost Caught Up with Hillary Clinton,America
808,3325,0.0,Clinton emails on trade deal held until after election - Video,Kasich
809,277,0.0,How Republicans will choose the next speaker,Russia
810,3019,-0.4939,"Obama: For All The Things Republicans Blame Me For, Getting Blamed For Rise Of Donald Trump Is ""Novel""",Alabama
811,3341,-0.3612,The real reason the State Dept is Twitter fighting with the NY Times about Iran,Washington
812,971,0.1531,Cruz's Methodical Delegate Strategy Narrows Trump's Path To GOP Nomination,Orlando
813,3860,0.0,Obama To Limit Police Acquisition Of Some Military-Style Equipment,Yemen
814,2725,-0.4019,"Cable news is in trouble, and it’s more about the news than the cable",Iran
815,224,0.0,Ryan flexes muscles in Ways and Means showdown,US
816,2583,0.0,Immigration Bill Slow to Stir Foes' Passion,Iowa
817,2126,0.0,Obama vetoes Keystone XL pipeline bill,Wisconsin
818,2784,0.0,Iraq says it bombed Islamic State leader's convoy,U.S.
819,604,0.0,Koch Groups To Spend Nearly $1 Billion On 2016,Russia
820,2351,0.4215,"If Guns Make Us Safer, Why Not Let Them Into the U.S. Capitol?",Iran
821,3089,0.0,5 facts about consistent conservatives,Iowa
822,2081,0.5719,Would Earth Day’s creator have celebrated this Earth Day?,Iowa
823,4571,-0.34,"Behind anti-Trump protests, worries that America's promise has dimmed (+video)",US
824,576,0.0,The College Loan Bombshell Hidden in the Budget,America
825,5006,0.0,Trump Vows to Never Change: 'I Am Who I Am',Iowa
826,4913,0.0,"Trump Campaign Bombs in Virginia, Again",Groping
827,654,0.3612,This Is What Making History Looks Like,Russia
828,3218,-0.765,The full Ackbar: Right warns Obama war plan is a trap,France
829,3673,-0.2023,Attacks on abortion providers have increased since the Planned Parenthood videos,Syria
830,2932,-0.296,Battle against Islamic State expands as Egypt bombs Libyan affiliate,America
831,1831,-0.4939,Fiorina rejects idea of 'affirmative action' in CNN debate change,Nevada
832,4408,-0.2023,Israel votes: Netanyahu's last-ditch vow to his base – a dead peace process (+video),Texas
833,3927,0.2263,"Clinton, Dems embrace Arquette's equal pay comment",VA
834,4625,0.3818,White House Defends FBI Director Comey’s Integrity,Nevada
835,4650,-0.0516,TRUMP CALLED IT MONTHS AGO: Anthony Weiner threatens national security,Las Vegas
836,4565,0.0,US military commander: Russian military ‘far more capable’ than Soviet Union’s,Yemen
837,1901,0.2235,Don't underestimate Bernie Sanders,Libya
838,3634,-0.4767,The Latest On Paris Attack: Manhunt Continues; Brothers Were On No-Fly List,Orlando
839,2356,-0.8807,Clinton calls for 'common-sense' gun control after Charleston terrorist attack,Cummings
840,2270,0.5859,Ireland's historic vote for marriage equality prompts amazing Twitter celebration,Iowa
841,5208,0.0,James O’Keefe releases another Project Veritas video claiming Hillary Clinton campaign is “bird dogging”,N.H.
842,94,-0.2263,Unrelenting Ferguson protests pushed year of national change,America
843,4909,-0.3612,Bill Clinton suggests Trump slogan racist – but he used the same one,"Washington, DC"
844,2518,-0.8126,Court rejects Obama immigration plan. Executive abuse of power?,Iowa
845,1042,0.0,The big question about Hillary Clinton: What if the FBI is onto her?,US
846,772,0.233,John Boehner thanks God Cruz didn't win,Alaska
847,4220,0.0,Why Trump's foreign policy resonates with Americans – to a point,Hawaii
848,5214,0.8176,Memo To Trump And Clinton: Use Tough Love To Win The Millennials,Washington
849,783,0.296,How well-meaning political reformers are helping to elect President Trump,Flint
850,45,0.0,Hillary Clinton shatters $100M fundraising goal,Michigan
851,4286,0.4019,The detente between Trump and Cruz is definitely over,California
852,1776,-0.6249,Inside the Trump-Bush melodrama: Decades of tension and discomfort,Hawaii
853,3240,0.4404,Rand Paul Supporters Walk Out Of Jeb Bush Speech,Melania
854,779,-0.3182,Ryan on meeting with Trump: 'It’s important we don’t fake unifying',Iran
855,189,-0.4939,Republicans' fear: 2 more years of gridlock,Iran
856,4923,-0.1027,The Worst Case for Republicans: Trump Wins,Super
857,2122,0.0,How America is quietly becoming a climate change leader,New Hampshire
858,4401,0.0,Immigration Standoff May End With Another Congressional Punt,Iowa
859,5210,-0.5106,Donald Trump is failing at basically everything right now. This poll proves it.,West Baltimore
860,705,0.0,"Pro-Trump, anti-Trump groups clash in San Diego",US
861,365,-0.34,"Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division",Iran
862,1640,0.4019,Sanders draws early support for White House bid from long-time union allies,Cuba
863,4958,-0.34,Why Trump’s warning of ‘rigged election’ isn’t credible,Orlando
864,3567,-0.6908,Jihadi John: The bourgeois terrorist,New Hampshire
865,1463,-0.296,Don’t underestimate the power of Trump’s rage-fueled rise,US
866,394,0.0,DNC Chair won't run for Senate in 2016,Nevada
867,1245,-0.4728,Donald Trump wasn’t so anti-Iraq war after all. Quelle surprise.,Israel
868,5109,0.5799,The Daily 202: Why Trump sounded more like a strongman than a movement conservative,Canada
869,906,-0.5859,Delegates face death threats from Trump supporters,Ohio
870,5098,0.25,Hillary Clinton poised to reveal VP pick,Mali
871,4995,-0.3612,"As His Campaign Crumbles, Trump Is Spending His Day Fighting With MSNBC's Joe Scarborough",Colorado
872,4871,0.5859,How Hillary Clinton could win,Florida
873,3961,0.0,"Turkey, Russia Headed for a Military Face-Off?",California
874,368,0.0,Democrats weigh how to nudge Sanders out,Iran
875,5125,0.0,Trump's VP search enters frenzied phase,Iran
876,4855,-0.0516,Clinton Says She Was Wrong to Call Half of Trump Supporters ‘Deplorables’,Paris
877,4176,-0.5719,"In campaign chaos, Donald Trump shows his management style",UK
878,433,-0.4404,A harsh blow to small businesses: Opposing view,Mali
879,1301,0.34,Sarah Palin endorses Donald Trump's presidential bid,DC
880,1464,0.0,‘He’s Cuban. I’m Mexican.’: Can Rubio and Cruz connect with Latino voters?,VA
881,985,-0.4404,Cruz Crushes Trump in Wyoming Republican Caucus,Iran
882,4966,-0.0762,"William Weld: Never Mind Libertarianism, He's Running as Himself",America
883,4170,0.5859,"Clinton makes history, declares win in Democratic race",U.S.
884,858,-0.2023,Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’,Kasich
885,413,0.3182,U.S. officials optimistic they will close giant trade deal,Iowa
886,5206,-0.743,Hillary Clinton Attacks Donald Trump for Threatening to Sue Accusers,US
887,2632,0.0,"Cleveland police are out of control, say the feds. Now they're making a deal to change.",Iran
888,1707,0.0,"Donald Trump stands by Jeb Bush, George W. Bush 9/11 comments",Wisconsin
889,5084,-0.2732,"Obama passes baton to Clinton, stirs up '3rd term' charges",Iran
890,507,0.1531,Housing In 2015: Four Reasons For Optimism (And One For Worry),US
891,2746,-0.0516,"White House, NYT leave Bushes out of lead photos from Selma march",Garland
892,3136,0.1531,Emotional Service Held At Charleston Church Days After Shootings,Texas
893,3100,0.5859,5 amazing ways Pope Francis made Republicans squirm yesterday,New Hampshire
894,4462,0.0,Charlie Hebdo: The French magazine's long history of polarization (+video),Ethiopia
895,1847,0.0,Martin O’Malley is running for president — and on Elizabeth Warren's platform,East Africa
